SampleID,Site,BAI_GR,BIO_GR,Species,julian.date.2011,Tree.Age,Hmax,Shade.Tolerance,Drought.Tolerance,WaterLogging.Tolerance,Tree.Height,Branch.Height,Root.Wood.Density,Twig.branching.angle,Symmetric.Competition,Asymmetric.Competition,Soil.Humidity,SoilpH,Organic.C,N,P,K,Ca,Mg,Soil.Depth,Slope,North.Aspect,East.Aspect,Elevation,Summer.Max,Fall.Min,Mean.Temp,X.Canopy.Opening,Estem,Branching.Distance,Stem.Wood.Density,Leaf.Area,LMA,LCC,LNC,LPC,d15N,t.b2,Ks,Ktwig,Huber.Value,X.Lum,VD,X.Sapwood,d13C
J7SOA4,La Gu<e9>rite,0.7269878280000001,0.540848665356722,SOA,176,16,10,2.59,1.77,1.27,467,3.5,0.582750583,7.0207999999999995,0.819917081,25.89825021,0.355,4.64,16.64178735,0.446406444,15.77295927,140.2926027,697.2865092,123.7434105,55,6.6,-0.882947593,0.469471563,146,26.5,-10.75,13.47,7.45,8586.972527,100,0.650066225,52.044,36.85343171,46.9464,3.3846,22.06825205,2.425741477,0.040866983,53.11340289,916.9772794,0.006682787,0.179467764,4756.624993,0.879274661,-32.57228836
J7TIA10,La Gu<e9>rite,0.5451929700000001,1.187689756329197,TIA,176,11,35,3.98,2.88,1.26,295,2,0.41018583999999997,72.844084666,2.910391069,17.46937211,0.077333333,4.44,16.42804286,0.666553825,16.56450804,190.3880696,1582.5664,110.3533053,27,25.7,-0.275637356,-0.961261696,146,26.5,-10.75,13.47,4.74,1301.013799,11.83333333,0.278170837,101.5125,25.94097607,43.7538,3.9579,21.35698182,0.543180339,0.036481546,77.42554508,1272.28175,0.023821633,0.174376482,6540.531623,0.83689146,-31.6100544
J8ACP3,Metallica,0.9910199700000002,0.47819885334988177,ACP,207,23,10,3.56,2,1,338,2.4,0.467221645,42.7554,0.813529613,6.527888922,0.146,5.87,29.85930725,1.610144928,37.45738447,226.3806648,10563.03744,551.9209354,20,29,-0.913545458,-0.406736643,210,26,-10.67,13.41,3.54,2151.573099,8.625,0.5139375,97.33210526,33.43409163,47.7417,2.6309,15.10301783,-4.539147778,0.014167614,52.34483001,739.2351391,0.020037641,0.10331998,9082.820518,0.719248424,-30.12511765
J8ACP4,Metallica,2.0114004879999996,0.26931061235728565,ACP,207,31,10,3.56,2,1,599,4.5,0.655810511,56.4225,1.619335069,11.08449811,0.108,4.01,14.11152319,0.39232337,37.59306312,146.6652746,857.4538418,112.8255261,16,18.7,-0.913545458,-0.406736643,210,26,-10.67,13.41,2.76,5661.673519,12.8,0.53633885,104.7991667,43.82986506,47.9168,2.3491,17.5602204,-5.189959545,0.02229696,22.51200735,349.9307128,0.012452194,0.068980974,5542.25915,0.791658628,-28.27797188
J8ACSA16,Metallica,0.24351343600000028,0.045137945586523995,ACSA,207,53,35,4.76,2.88,3.37,440,3.5,0.638547639,54.625,1.973181586,27.93141002,0.114,3.9,12.79230454,0.543413174,42.08760838,124.3605422,532.7386423,71.99994266,28,25.5,-0.913545458,-0.406736643,210,26,-10.67,13.41,4.44,3778.67509,18.8,0.801940035,62.87625,40.55585376,46.5362,2.0951,18.44547178,-6.504722137,0.020628825,34.90130527,561.9996739,0.011483115,0.089751354,6607.066136,0.820095642,-31.56012787
J8ACSP4,Metallica,0.2855344480000001,0.2193717394968446,ACSP,207,14,5,3.31,2,2,278,2.4,0.586473648,44.641,1.174534508,27.21941497,0.120666667,4.35,19.08686067,0.816254417,153.3625306,154.3633093,2517.356631,158.6426869,25,21.8,-0.913545458,-0.406736643,210,26,-10.67,13.41,7.62,1107.199767,12,0.475330739,37.0525,20.96124868,45.364,2.4251,19.73679728,-3.337914391,0.033303745,33.33844281,456.731319,0.007149964,0.086590748,6078.410193,0.697727101,-29.3611425
J8AMSP7,Metallica,0.164225304,0.04446332226187868,AMSP,207,44,12,3.296,1.9,1.48,517,3.8,0.7303907286,55.818075,0.747553279,53.33162867,0.073,4.51,12.0129262642,0.5839131052000001,17.8107450598,148.454642512,1774.12486076,110.795472754,28.4,30,-0.913545458,-0.406736643,210,26,-10.67,13.41,4.065,5723.546944,12.375,0.779653877,18.741764710000002,40.11173535,46.1983,2.1405,15.45375298,-4.313346882,0.016057653,49.39218286,895.9445163,0.005061375,0.159848939,5371.176399,0.923832009,-30.39006294
J8AMSP8,Metallica,0.14596911400000004,0.10355593169882318,AMSP,207,27,12,1.628,2.784,1.028,267,2.2,0.68508799,49.9610875,1.604881681,19.72856518,0.089666667,4.24,32.62343601,0.99144324,96.55128383,334.1533415,3773.802777,294.5878532,9,24.8,-0.913545458,-0.406736643,210,26,-10.67,13.41,8.52,2175.135866,12,0.774396407,15.65272727,52.6774306,49.5186,2.4261,16.46846533,-4.486670513,0.015670779,55.01214573,1017.819782,0.006378197,0.189091374,5573.753931,0.942285293,-29.78016533
J8CAC14,Metallica,0.323293288,0.05912260746519479,CAC,207,48,25,2.07,4,2.5,676,5.5,0.5956438334,35.272,1.118011017,28.94617581,0.075333333,4.86,12.92412752,0.48073810300000003,64.68672581,144.1615092,1976.912621,168.356809,27,29.7,-0.913545458,-0.406736643,210,26,-10.67,13.41,4.79,12899.53065,57,0.739580603,124.1833333,43.39014897,45.8634,2.3535,12.68218295,-4.889870567,0.035119219,262.1199744,264.8873745,0.121581139,0.134676165,24447.84897,0.051467284,-30.60012756
J8CAC15,Metallica,1.1231641800000005,0.06090605673071941,CAC,207,51,25,2.07,4,2.5,664,5.2,0.576470588,65.5485,1.351104244,13.72904485,0.121,3.906666667,10.99562142,0.417968698,50.54382133,97.25582936,571.4643045,76.71903451,55,17.9,-0.913545458,-0.406736643,210,26,-10.67,13.41,3.85,4587.859446,56,0.736424558,378.5575,51.25707455,46.5314,2.4411,10.5809721,16.19179199,0.036081533,122.7535085,1085.643539,0.0322013,0.09784763,16686.64227,0.450425996,-29.86837639
J8FAG11,Metallica,0.44362834400000006,0.06733917096596691,FAG,207,44,25,4.75,1.5,1.5,535,4.6,0.599352751,68.763775,5.828382804,35.03695499,0.136666667,3.89,17.21369787,0.523410735,46.82946792,151.7629816,1004.834401,127.6568353,55,15.4,-0.913545458,-0.406736643,210,26,-10.67,13.41,3.24,6540.013113,18.16666667,0.77210728,46.05529412,27.75436176,47.8566,2.3743,12.06562126,-4.836797256,0.01525784,44.830055,834.3781824,0.007008403,0.144781792,5363.196303,0.947902738,-31.98615517
J8OSV16,Metallica,1.2992240199999998,0.187618666006121,OSV,207,28,12,4.58,3.25,1.07,478,3,0.5791061542,66.6575,0.358073631,13.48494248,0.128,3.91,30.77375253,1.282157676,104.5226582,245.5585104,2427.634393,230.3757308,44,22.7,-0.529919264,0.848048096,245,26,-10.67,13.41,5.2,3487.563223,9.266666667,0.727330823,29.98761905,42.66840283,46.0789,2.4224,12.10064587,-3.910404129,0.028730332,34.3148199,658.5643062,0.006055371,0.06963652,7139.221495,0.977432048,-30.36211143
J8POG4,Metallica,0.8335850499999999,0.6980938451372497,POG,207,12,20,1.21,2.5,2,244,1.5,0.505979761,65.249,3.450930318,1.764308219,0.046333333,4.66,8.28533916,0.255869565,42.95422199,73.67389603,548.0072464,52.58203061,49,28.4,-0.978147601,-0.207911691,245,26,-10.67,13.41,34.48,826.2192711,13.5,0.50972067,23.41222222,74.65236581,48.2765,1.7645,13.73069409,-4.640296001,0.021463363,98.09409017,1766.190653,0.005696518,0.183575284,6277.424757,0.916990526,-29.68064178
J8POG5,Metallica,4.2814856180000005,0.8643910858380981,POG,207,12,20,1.21,2.5,2,485,3.4,0.675502742,50.13165,1.619335069,2.913881095,0.023333333,4.49,12.72835852,0.347737819,123.857533,85.12464371,887.1123408,72.79870673,55,16,-0.866025404,0.5,245,26,-10.67,13.41,30.99,1208.655603,9.066666667,0.436826531,19.35,87.53021589,51.4427,2.0017,16.41154998,-3.691602726,0.020871131,137.3615483,2414.719507,0.013143257,0.203780132,8744.632061,0.895306264,-27.4717852
J8POT9,Metallica,0.83204567,0.5067211491824642,POT,207,13,25,1.21,1.77,1.77,505,3.3,0.5113678834000001,58.0185,3.141592654,1.717717665,0.061,4.49,8.241169199,0.333429561,36.0303256,65.05745497,347.3131213,34.63181448,55,28.4,-0.978147601,-0.207911691,245,26,-10.67,13.41,32.82,4512.945817,10.39285714,0.534292683,7.1044,112.74703,49.2153,1.7528,16.3078055,-4.455657883,0.032259373,81.33693219,1505.071393,0.011956591,0.186749153,6839.965504,0.942408996,-27.40845619
J8PRP2,Metallica,2.4745925959999995,0.1067254978025327,PRP,207,35,12,3.09,1.93,1.044,530,3.2,0.559926245,46.415,0.958710856,7.699808313,0.155666667,4.22,18.68746785,1.025978091,115.9833476,191.830437,1970.324362,156.1292271,19,23.2,-0.587785252,0.809016994,245,26,-10.67,13.41,7.74,4970.222736,11.9,0.531902609,9.935233645,56.88242543,46.8851,2.6806,25.85181099,-4.546544094,0.026744414,34.78459014,623.8280112,0.012626716,0.12364765,3564.189703,0.913372835,-26.727677
J8PRP3,Metallica,2.4049645360000005,0.5695547278658148,PRP,207,13,12,3.2,1.998,1.116,393,2.9,0.675818374,55.3588,1.20653112,1.672231486,0.027333333,4.76,12.72446606,0.632404181,141.454891,134.3343559,1547.709723,135.4144151,43,16.6,-0.99756405,-0.069756474,245,26,-10.67,13.41,10.67,1089.814549,11.08695652,0.536567376,8.817862069,68.70067809,47.6108,1.9826,34.33008154,-6.287286301,0.029811023,42.16448497,767.9157159,0.014807586,0.129440001,5175.862358,0.927549009,-26.53940071
J8PRV7,Metallica,0.14699771199999995,0.16930599240638447,PRV,207,15,9,2.59,2.88,1.11,308,1.9,0.5784906052000001,61.568,1.580566017,15.76691118,0.116333333,4.03,32.4748977,2.108792432,117.3897595,205.9220648,4209.312973,245.1356454,9,13.2,-0.913545458,-0.406736643,210,26,-10.67,13.41,5.86,2426.870511,6.076923077,0.640416667,7.135131579,52.16958342,46.8473,2.9843,14.82627271,-2.491357965,0.019589486,48.47307202,899.1533593,0.007402275,0.163796256,5018.998532,0.944720494,-29.10956512
J8PRV8a,Metallica,1.5612061439999998,0.24079250503170022,PRV,207,23,9,2.59,2.88,1.11,401,2.5,0.718357652,53.567,0.510987622,29.55572921,0.142,4.9,40.3237718,1.740890688,101.8102113,327.3819697,8867.519998,411.3918792,17,18.7,-0.913545458,-0.406736643,210,26,-10.67,13.41,11.17,1257.962709,5.956521739,0.639868505,6.773384615,52.64951053,44.6938,2.6387,14.40680427,-2.569616098,0.030859168,39.17021898,718.295315,0.004625779,0.137875117,4882.669235,0.93393606,-27.61371292
J8QUR16,Metallica,2.4455632979999997,1.8865008000614232,QUR,207,13,25,2.75,2.88,1.12,325,2.5,0.6838917392,45.8795,0.3463441,3.055460172,0.026,4.5,11.24295366,0.458464174,93.65770734,81.84425197,986.1956823,49.14112234,25,28.4,-0.978147601,-0.207911691,245,26,-10.67,13.41,25.72,1146.988829,29.66666667,0.761031614,60.52416667,90.50103953,48.5066,2.5413,13.91289113,-3.72516448,0.043763508,100.9919809,1422.195377,0.023712089,0.074760158,9938.137835,0.717203634,-28.19237556
J8RHT8,Metallica,1.8839238139999999,1.477413653633569,RHT,207,10,6,1.56,4,1,349,2.9,0.295454545,23.644,0.795064511,10.2579153,0.153,6.536,9.101001569000001,0.37825993,51.7834234726,175.554658582,827.1703403199999,132.14555405599998,43.4,13.2,-0.913545458,-0.406736643,210,26,-10.67,13.41,7.42,1356.813628,69,0.403998585,219.0972727,66.50429241,47.2648,4.0096,23.3776579,-0.030349623,0.025131638,370.6282161,2225.507401,3.850628677,0.149747774,25440.07826,0.305816331,-27.70361557
J8RHT9,Metallica,1.0088705259999997,0.24923613790040822,RHT,207,14,6,1.56,4,1,482,4.3,0.395091795,41.27615,1.044008853,14.90492503,0.135666667,6.166,10.081183707600001,0.338909897,55.1121603344,159.13808535,1654.99085732,116.225018954,47,22.5,-0.913545458,-0.406736643,210,26,-10.67,13.41,5.26,1688.135836,42.5,0.422371065,278.126,61.73460949,50.4716,3.9272,19.72587147,-1.915887852,0.017083896,513.1940335,3814.647541,2.751808203,0.16729743,36352.58926,0.378567152,-27.8631102
J8SOA5,Metallica,0.8088777979999999,0.467757286130709,SOA,207,16,10,2.59,1.77,1.27,332,2.5,0.653529109,38.118,0.215073641,0.735045319,0.044333333,3.61,27.23039474,1.081552121,38.31474757,110.6925072,938.6855363,68.57940226,37,0,0,0,245,26,-10.67,13.41,43.89,1996.837914,29.66666667,0.724761905,80.9925,121.4464302,51.7926,2.5331,22.7124279,-3.405171318,0.050096176,39.35518087,444.7695625,0.022320379,0.154592509,4047.473982,0.575576768,-25.82250916
J8SOA6,Metallica,1.217618794,1.0076386778911688,SOA,207,13,10,2.59,1.77,1.27,258,1.5,0.735903614,54.377,0.924429576,1.044008853,0.059,3.8,32.46959517,1.229159276,99.28063065,200.2893874,1849.695744,205.728618,34,0,0,0,245,26,-10.67,13.41,30.57,1232.12555,67,0.700114482,124.5983333,96.49674287,42.4915,2.0094,26.38676925,-4.930726929,0.027291869,34.27581665,467.5663812,0.02403185,0.145953412,3225.000247,0.694745234,-26.87278496
J8TIA12,Metallica,1.6761388760000002,0.307314144974349,TIA,207,14,35,3.98,2.88,1.26,335,2.6,0.36960941599999997,70.08892,0.864109646,17.53280262,0.16,5,22.18461262,0.873248833,61.05235171,227.374251,4743.484911,294.086216,55,18,-0.913545458,-0.406736643,210,26,-10.67,13.41,5.83,402.1370977,11.55555556,0.372413793,54.848,33.40140023,44.2884,3.0046,18.86659737,-2.93014576,0.032023667,39.421840950000004,721.3434268,0.017719482,0.147021003,2986.7528,0.931912822,-30.38184227
J8ULA9,Metallica,0.78860958,0.5196946421440721,ULA,207,21,35,3.14,2.92,2.46,234,1.5,0.518473652,66.61778,1.677684834,4.471788131,0.135333333,4.66,24.0106528,1.288592896,70.60138952,137.4586509,4686.60415,248.4450931,9,26,-0.906307787,0.422618262,245,26,-10.67,13.41,4.67,1368.394458,14.5,0.772779043,37.61181818,42.82986489,48.5928,3.7469,19.99077015,-4.039703293,0.040912837,287.8361367,918.5535649,0.028992089,0.22439893,17267.60124,0.162528407,-28.40703903
J9ACP5,Dieppe,0.9174710999999999,0.5330376260352186,ACP,198,16,10,3.56,2,1,309,2.7,0.561826252,44.05533333,4.222522839,24.37940013,0.333,4.73,14.41436264,0.410950081,29.70638637,90.4490431,149.4137444,27.34162957,42,11.4,-1,1.23e-16,350,26.67,-10.67,13,8.29,2032.617376,10.5,0.564906133,80.01375,41.21166674,49.28611932,2.5786,17.25776905,-6.213365936,0.02356057,52.86112052,650.1743401,0.019120314,0.10393364,8643.577781,0.626417051,-29.90362961
J9ACR7,Dieppe,NA,NA,ACR,198,32,25,3.44,1.84,3.08,339,2.5,0.533580552,58.5919,3.825197238,40.84820519,0.271333333,5.09,10.6188045058,0.3067724394,105.19010232000001,112.272170902,1291.96610874,90.138230448,31,18,-0.951056516,0.309016994,350,26.67,-10.67,13,7.91,3516.160304,5.8,0.653072165,17.05916667,55.39543745,49.1713,2.5931,16.75774364,-5.242331028,0.015891718,30.32796614,543.1458192,0.008608221,0.082372613,5553.894229,0.912101698,-29.50106918
J9ACR9,Dieppe,0.5417636060000003,0.10926638003704325,ACR,198,37,25,3.44,1.84,3.08,472,3.4,0.646071189,51.11783333,2.946309166,27.09942615,0.109333333,4.373333333,7.120286679,0.236662708,23.63045618,71.22215391,186.9978146,19.56085606,55,10,-0.970295726,0.241921896,350,26.67,-10.67,13,6.53,4426.151093,10.9375,0.572461538,30.09433333,52.3575867,51.2353,2.3226,11.21022096,-4.735360203,0.017588392,26.55944926,514.0841445,0.007937066,0.098630546,5133.825963,0.98579192,-29.7092131
J9ACSA18,Dieppe,0.8980576499999998,0.16488857292279718,ACSA,198,38,35,4.76,2.88,3.37,338,2.3,0.62975334,45.374,0.950331778,10.21649422,0.105666667,3.78,11.19534654,0.494032663,86.84490827,97.92344226,390.7772326,40.22456947,34,22.5,-0.469471563,0.882947593,350,26.67,-10.67,13,8.79,2180.161848,14.8,0.786038394,27.11833333,50.02765657,50.098,2.2195,15.42495751,-4.206694469,0.019521202,44.33860125,810.0713854,0.009036508,0.12551605,5955.83138,0.930489364,-28.97531898
J9AMSP10,Dieppe,0.20071470600000013,0.1211416291183527,AMSP,198,26,12,2.182,3.098,1.062,331,2.5,0.6712439474,52.204645,2.365026822,22.50904675,0.049,4.7,35.330934739999996,1.361563518,157.9343896,338.2932891,5211.968113,286.9719622,15,35,-0.951056516,0.309016994,350,26.67,-10.67,13,10.77,3975.096801,9.411764706,0.845146307,11.738,78.54830465,49.5391,2.2894,21.80056847,-3.834146366,0.014283065,34.73584095,659.2453341,0.001600574,0.136899868,3738.919991,0.966583455,-28.65737923
J9AMSP9,Dieppe,0.8360006599999998,0.07869798119358332,AMSP,198,51,12,3.356,2.238,1.014,556,3.7,0.727169468,61.32233333,12.56637061,43.05788102,0.247333333,4.2,12.34852436,0.374531835,32.98898475,103.1644021,335.2864639,43.33134361,55,11.4,-1,1.23e-16,350,26.67,-10.67,13,8.56,4555.083015,13.73076923,0.86921659,25.35333333,50.61793321,49.4272,2.5262,16.14889293,-4.089233685,0.009502678,57.88363723,1102.830837,0.00781946,0.161239716,5399.399528,0.970338354,-30.72075233
J9BEPA13,Dieppe,0.49015887199999997,0.06649158624428159,BEPA,198,37,25,1.54,2.02,1.25,591,4.5,0.555966014,58.915675,2.443612457,16.25733897,0.262,4.23,7.498948257,0.244263267,13.57416923,97.05132232,189.5036283,27.62077583,31,7.9,-0.866025404,0.5,350,26.67,-10.67,13,4.21,5608.844101,21.77777778,0.574686347,13.53244444,61.05491329,49.0059,2.5393,16.77848551,-4.94835289,0.028092517,57.40408467,1079.963672,0.006832972,0.147937627,5609.319744,0.958156523,-28.89219841
J9FAG12,Dieppe,0.35289196200000006,0.2254436941496249,FAG,198,27,25,4.75,1.5,1.5,230,1.7,0.6978197992,61.858335,3.422633223,38.98593156,0.207,4.732,21.243999813,0.822828635,32.315506586,194.8673666,2980.3998024400003,143.3148465536,38,18,-0.951056516,0.309016994,350,26.67,-10.67,13,3.06,1578.119239,10.66666667,0.711954188,26.55555556,27.82426778,47.65643314,2.3954,13.56848033,-3.98378458,0.017469808,64.30782926,1196.161041,0.009834447,0.151085222,7647.53035,0.94731827,-32.90227921
J9FAG13,Dieppe,0.820475418,0.4089254986915747,FAG,198,30,25,4.75,1.5,1.5,368,2.4,0.648111332,65.8951,1.615532476,20.47039147,0.303333333,4.52,8.758580691,0.240472118,34.12257058,93.57789724,162.740954,24.65694683,45,13.2,-0.978147601,0.207911691,350,26.67,-10.67,13,9.65,4413.843152,33.33333333,0.726222222,59.16230769,47.24941816,50.68777912,2.5719,12.47396027,-4.582479858,0.02456549,29.70937159,567.7908232,0.006302814,0.089688234,9924.109107,0.97334099,-29.59995872
J9FRA16,Dieppe,0.14816708999999992,0.143763098296064,FRA,198,23,30,2.46,2.38,2.59,381,2.3,0.516696751,60.80033333,6.411413579,43.98883532,0.236666667,4.19,9.56305063,0.307369123,12.02206996,78.89629192,184.7657451,28.90679495,55,11.4,-1,1.23e-16,350,26.67,-10.67,13,7.43,9645.28069,38.5,0.756363636,198.159,30.94484732,45.9654,2.6755,18.95454983,-4.121551037,0.043686789,579.4686866,1181.572378,0.133286645,0.180941162,31288.14042,0.103848557,-31.5878421
J9OSV17,Dieppe,1.003902058,0.5875504724554967,OSV,198,19,12,4.58,3.25,1.07,344,2.6,0.5034009624,49.52746,0.422173296,9.190586718,0.275666667,4.17,11.12087759,0.531346351,17.7551335,117.5412972,298.2026348,43.85938151,55,1.4,-1,1.23e-16,350,26.67,-10.67,13,4.86,1878.299479,10.5,0.767455919,18.616764710000002,32.38700096,48.6416,1.9453,12.06376036,-6.833443317,0.024097777,82.51238275,1606.920165,0.002501863,0.12446019999999999,7261.090854,0.991848366,-30.26289833
J9POG6,Dieppe,0.717332888,0.144629989567601,POG,198,21,20,1.21,2.5,2,540,3.4,0.4206650026,63.1977,0.606537976,21.7269045,0.138333333,4.3,11.23543257,0.463472647,35.18963533,90.88436115,562.5686059,48.71020856,55,22.5,-0.469471563,0.882947593,350,26.67,-10.67,13,11.53,1651.992366,16.44444444,0.392620711,25.38472222,73.91803907,52.1131,3.5169,18.72678309,-3.629400444,0.019690743,94.86542008,1778.223725,0.015326148,0.135726563,10484.40729,0.95465967,-29.377017210000002
J9PRP4,Dieppe,0.5437109240000001,0.266325126869283,PRP,198,22,12,2.878,2.388,1,222,1.5,0.5033001006,48.7312,0.82813322,6.547869142,0.053333333,4.67,15.97044453,0.69804742,82.33957247,186.5026729,1325.616197,130.7174296,16,22.3,-0.913545458,-0.406736643,350,26.67,-10.67,13,15.78,634.2632995,13.4,0.534705882,6.435890411,50.6151292,48.73,2.7179,24.52925275,-6.819508209,0.019410706,94.44774076,1798.053868,0.004874466,0.172629174,4256.269149,0.969574611,-27.89855812
J9PRP5,Dieppe,0.5971342180000001,0.1420492850103499,PRP,198,31,12,4.216,2.16,1.28,289,2.6,0.75991501400000006,56.9946,4.062044976,14.50654801,0.175666667,4.1,12.08990005,0.512507817,171.3283714,97.65062818,505.7524772,38.05612822,32,28,-0.882947593,0.469471563,350,26.67,-10.67,13,12.76,994.050196,27.5,0.573350126,11.41414286,38.69885731,49.4819,3.4409,22.49585465,-4.511614685,0.023143513,55.37436209,1052.315633,0.005878564,0.112889314,5487.235564,0.967848533,-28.39112366
J9PRP6,Dieppe,2.020267208,0.3694663566081349,PRP,198,16,12,2.768,2.926,1.438,568,3.9,0.529553679,52.10125,1.328751277,13.48743531,0.154333333,4.28,9.024716589,0.468739085,136.0477748,103.9968573,923.5366989,57.92079409,13,24.7,-0.970295726,0.241921896,350,26.67,-10.67,13,14.71,3940.672723,19.22222222,0.582902711,10.62724138,59.5898634,49.5655,3.1537,24.97578579,-5.295990353,0.021166351,30.67862373,570.9240481,0.008092113,0.09870045,4701.045194,0.947790985,-26.91909874
J9PRV10,Dieppe,0.251031082,0.1929168308523219,PRV,198,25,9,2.59,2.88,1.11,228,1.7,0.510223953,56.28175,6.134987232,6.855043468,0.099333333,4.43,7.533217248,0.364620939,98.92963409,112.5428315,921.9303731,64.63240914,35,10,-0.766044443,0.64278761,350,26.67,-10.67,13,9.53,1955.545221,6.954545455,0.715573123,9.505483871,46.4248142,43.5688,2.8632,14.78280276,-5.58977953,0.02499874,34.61868936,653.9982345,0.004048609,0.107593886,4678.094025,0.962135112,-29.30393494
J9PRV8b,Dieppe,0.311996436,0.49751274303240667,PRV,198,16,9,2.59,2.88,1.11,249,1.7,0.7102982862,59.24633333,3.67284088,13.57939179,0.132,4.91,21.15800285,0.97,141.5162521,226.0922765,2536.208905,240.8992658,10,35,-0.978147601,0.207911691,350,26.67,-10.67,13,11.54,2292.457711,7.875,0.698797791,8.701666667,71.05918406,49.0766,3.3377,19.40119266,-5.913511944,0.030861077,22.89202775,405.6160418,0.003654508,0.079721325,4880.961265,0.902403911,-27.51932449
J9PRV9,Dieppe,0.588170036,0.29645002489251765,PRV,198,28,9,2.59,2.88,1.11,275,2,0.6970238112,52.45166667,3.663767445,8.105104943,0.076333333,4.68,26.86047851,1.016207455,157.7717498,170.9690381,2105.208239,135.3211612,32,28,-0.961261696,0.275637356,350,26.67,-10.67,13,9.83,1941.782298,10.7,0.719897436,9.76,45.40983607,47.8518,2.7216,18.00952725,-5.400969162,0.018405477,56.87120191,995.4831605,0.00393756,0.144722897,6177.375344,0.891480034,-30.378344040000002
J9SOA7,Dieppe,2.6201999559999996,0.32230560063978553,SOA,198,25,10,2.59,1.77,1.27,396,2.4,0.7374734712,41.6429,0.68343987,6.882167503,0.050333333,4.2,23.16833638,0.602124183,322.5392749,197.1849637,1127.426031,109.1290038,11,22.3,-0.913545458,-0.406736643,350,26.67,-10.67,13,15.02,1008.45034,65,0.660559361,84.069,83.96674161,50.0735,2.9659,27.39596504,-4.834875469,0.046328238,19.13844685,204.6626263,0.01626253,0.121807108,2996.220424,0.544630505,-27.22561348
