Sample ID,Height-DBH Ratio,Estem,Etwig,Branching Distance,Twig Diameter,Twig Wood Density,Stem Wood Density,Leaf Mass Fraction,Leaf Area,LMA,LCC,LNC,LPC,d15N,t/b2,Ks,Ktwig,Huber Value,%Lum,VD,%Sapwood,d13C,Biomass5,pcent.max.Bio5,Symmetric Competition,Asymmetric Competition,Soil Humidity,pH,Organic C,N,P,K,Ca,Mg,Soil Depth,Slope,North Aspect,East Aspect,Elevation,Summer.Max,Fall.Min,Mean.Temp,%Canopy Opening,Species,Site,Tree Age,Tree Height,julian date 2011,Branch Height,SRL,Root Wood Density,Twig branching angle,Hmax,Shade Tolerance,Drought Tolerance,WaterLogging Tolerance,DBH:DGH,Leaf Area Ratio,Branch Dry Mass,Leaf Thickness,Leaf Density,C.N,C.P,N.P,Kl,Kleaf,Biomass1,pcent.max.Bio1,Total Transmitted Light 
J8PRV7,123.20000000,2426.87051100,187.26160050,6.07692308,6.77500000,0.51775647,0.64041667,0.49511046,7.13513158,52.16958342,46.84730000,2.98430000,14.82627271,-2.49135797,0.01958949,48.47307202,899.15335930,0.00740228,0.16379626,5018.99853200,0.94472049,-29.10956512,0.73498856,0.01468910,1.58056602,15.76691118,0.11633333,4.03000000,32.47489770,2.10879243,117.38975950,205.92206480,4209.31297300,245.13564540,9.00000000,13.20000000,-0.91354546,-0.40673664,210.00000000,26.00000000,-10.67000000,13.41000000,5.86000000,PRV,Metallica,15.00000000,308.00000000,207.00000000,1.90000000,103.70801490,NA,61.56800000,9.00000000,2.59000000,2.88000000,1.11000000,0.78125000,93.74555434,10.63197084,0.12800000,0.40757487,15.69791911,3.15974898,0.20128458,307.08717910,1.20360568,0.14180992,0.06283639,3.75000000
J8PRV8a,85.31914894,1257.96270900,351.51915080,5.95652174,4.96500000,0.52197019,0.63986851,0.59561386,6.77338462,52.64951053,44.69380000,2.63870000,14.40680427,-2.56961610,0.03085917,39.17021898,718.29531500,0.00462578,0.13787512,4882.66923500,0.93393606,-27.61371292,7.80603072,0.15727692,0.51098762,29.55572921,0.14200000,4.90000000,40.32377180,1.74089069,101.81021130,327.38196970,8867.51999800,411.39187920,17.00000000,18.70000000,-0.91354546,-0.40673664,210.00000000,26.00000000,-10.67000000,13.41000000,11.17000000,PRV,Metallica,23.00000000,401.00000000,207.00000000,2.50000000,100.18243860,0.71835765,53.56700000,9.00000000,2.59000000,2.88000000,1.11000000,0.71212121,113.80610780,4.87900000,0.14060000,0.37446309,16.93781029,3.10227023,0.18315651,285.30382330,1.06794385,1.16388075,0.51991609,11.38000000
J8QUR16,135.41666670,1146.98882900,166.39114650,29.66666667,7.58000000,0.57587315,0.76103161,1.79846955,60.52416667,90.50103953,48.50660000,2.54130000,13.91289113,-3.72516448,0.04376351,100.99198090,1422.19537700,0.02371209,0.07476016,9938.13783500,0.71720363,-28.19237556,12.22781649,0.46578235,0.34634410,3.05546017,0.02600000,4.50000000,11.24295366,0.45846417,93.65770734,81.84425197,986.19568230,49.14112234,25.00000000,28.40000000,-0.97814760,-0.20791169,245.00000000,26.00000000,-10.67000000,13.41000000,25.72000000,QUR,Metallica,13.00000000,325.00000000,207.00000000,2.50000000,NA,NA,45.87950000,25.00000000,2.75000000,2.88000000,1.12000000,0.43636364,174.16766070,12.66354495,0.16840000,0.53741710,19.37898513,2.40731417,0.12422292,1196.06060700,1.29339095,1.86857160,0.32045105,21.14000000
J8RHT8,114.42622950,1356.81362800,68.81771109,69.00000000,8.78500000,0.31992042,0.40399859,2.25352109,219.09727270,66.50429241,47.26480000,4.00960000,23.37765790,-0.03034962,0.02513164,370.62821610,2225.50740100,3.85062868,0.14974777,25440.07826000,0.30581633,-27.70361557,9.41961907,0.28080335,0.79506451,10.25791530,0.15300000,NA,NA,NA,NA,NA,NA,NA,NA,13.20000000,-0.91354546,-0.40673664,210.00000000,26.00000000,-10.67000000,13.41000000,7.42000000,RHT,Metallica,10.00000000,349.00000000,207.00000000,2.90000000,175.68139530,0.29545455,23.64400000,6.00000000,1.56000000,4.00000000,1.00000000,0.74390244,336.84852620,9.90982516,0.14480000,0.45928379,11.31275711,2.14092875,0.18924907,2472.07452900,0.01333146,1.22882435,0.11967905,9.20000000
J8RHT9,104.78260870,1688.13583600,58.16935660,42.50000000,9.93000000,0.34550231,0.42237107,2.32050375,278.12600000,61.73460949,50.47160000,3.92720000,19.72587147,-1.91588785,0.01708390,513.19403350,3814.64754100,2.75180820,0.16729743,36352.58926000,0.37856715,-27.86311020,5.04435263,0.16239901,1.04400885,14.90492503,0.13566667,NA,NA,NA,NA,NA,NA,NA,NA,22.50000000,-0.91354546,-0.40673664,210.00000000,26.00000000,-10.67000000,13.41000000,5.26000000,RHT,Metallica,14.00000000,482.00000000,207.00000000,4.30000000,NA,0.39509180,41.27615000,6.00000000,1.56000000,4.00000000,1.00000000,0.75409836,375.72819750,11.99524026,0.18980000,0.32526138,12.85180281,2.55864995,0.19908880,3069.13750400,0.02014714,0.80738715,0.08492179,4.92000000
J8SOA5,118.57142860,1996.83791400,73.42470939,29.66666667,10.08000000,0.44938803,0.72476191,1.37860446,80.99250000,121.44643020,51.79260000,2.53310000,22.71242790,-3.40517132,0.05009618,39.35518087,444.76956250,0.02232038,0.15459251,4047.47398200,0.57557677,-25.82250916,4.04438899,0.22889208,0.21507364,0.73504532,0.04433333,3.61000000,27.23039474,1.08155212,38.31474757,110.69250720,938.68553630,68.57940226,37.00000000,0.00000000,0.00000000,0.00000000,245.00000000,26.00000000,-10.67000000,13.41000000,43.89000000,SOA,Metallica,16.00000000,332.00000000,207.00000000,2.50000000,61.98906700,0.65352911,38.11800000,10.00000000,2.59000000,1.77000000,1.27000000,0.66666667,123.05666040,15.89796110,0.17520000,0.69318739,20.44633058,2.28036387,0.11152925,249.33236340,0.53236820,0.31319048,0.10719779,24.03000000
J8SOA6,114.66666670,1232.12555000,68.28499549,67.00000000,10.52500000,0.45564614,0.70011448,1.40825523,124.59833330,96.49674287,42.49150000,2.00940000,26.38676925,-4.93072693,0.02729187,34.27581665,467.56638120,0.02403185,0.14595341,3225.00024700,0.69474523,-26.87278496,6.08809397,0.34935374,0.92442958,1.04400885,0.05900000,3.80000000,32.46959517,1.22915928,99.28063065,200.28938740,1849.69574400,205.72861800,34.00000000,0.00000000,0.00000000,0.00000000,245.00000000,26.00000000,-10.67000000,13.41000000,30.57000000,SOA,Metallica,13.00000000,258.00000000,207.00000000,1.50000000,82.50521008,0.73590361,54.37700000,10.00000000,2.59000000,1.77000000,1.27000000,0.62500000,149.39439240,14.91562009,0.16760000,0.57575622,21.14636210,1.61033356,0.07615180,232.44626710,0.21256059,1.25245148,0.43465472,14.66000000
J8TIA12,71.27659574,402.13709770,134.02267680,11.55555556,6.72000000,0.36456505,0.37241379,1.12244141,54.84800000,33.40140023,44.28840000,3.00460000,18.86659737,-2.93014576,0.03202367,39.42184095,721.34342680,0.01771948,0.14702100,2986.75280000,0.93191282,-30.38184227,8.38069438,1.00000000,0.86410965,17.53280262,0.16000000,5.00000000,22.18461262,0.87324883,61.05235171,227.37425100,4743.48491100,294.08621600,55.00000000,18.00000000,-0.91354546,-0.40673664,210.00000000,26.00000000,-10.67000000,13.41000000,5.83000000,TIA,Metallica,14.00000000,335.00000000,207.00000000,2.60000000,NA,NA,70.08892000,35.00000000,3.98000000,2.88000000,1.26000000,0.69117647,319.60741420,6.62306288,0.11960000,0.27927592,14.74019836,2.34745032,0.15925500,273.52220340,1.71723920,1.82918486,0.92187201,3.80000000
J8ULA9,117.00000000,1368.39445800,494.43518570,14.50000000,4.05500000,0.48972163,0.77277904,1.38448776,37.61181818,42.82986489,48.59280000,3.74690000,19.99077015,-4.03970329,0.04091284,287.83613670,918.55356490,0.02899209,0.22439893,17267.60124000,0.16252841,-28.40703903,3.94304790,0.18635663,1.67768483,4.47178813,0.13533333,4.66000000,24.01065280,1.28859290,70.60138952,137.45865090,4686.60415000,248.44509310,9.00000000,26.00000000,-0.90630779,0.42261826,245.00000000,26.00000000,-10.67000000,13.41000000,4.67000000,ULA,Metallica,21.00000000,234.00000000,207.00000000,1.50000000,NA,0.51847365,66.61778000,35.00000000,3.14000000,2.92000000,2.46000000,0.64516129,316.93488180,2.41100000,0.10520000,0.40712799,12.96880088,2.43076178,0.18743150,1274.27550600,1.83364831,0.40867666,0.10344074,4.18000000
J9ACP5,147.14285710,2032.61737600,222.84845020,10.50000000,6.01000000,0.48486045,0.56490613,1.31880786,80.01375000,41.21166674,49.28611932,2.57860000,17.25776905,-6.21336594,0.02356057,52.86112052,650.17434010,0.01912031,0.10393364,8643.57778100,0.62641705,-29.90362961,4.58735549,0.43192797,4.22252284,24.37940013,0.33300000,4.73000000,14.41436264,0.41095008,29.70638637,90.44904310,149.41374440,27.34162957,42.00000000,11.40000000,-1.00000000,0.00000000,350.00000000,26.67000000,-10.67000000,13.00000000,8.29000000,ACP,Dieppe,16.00000000,309.00000000,198.00000000,2.70000000,84.37403315,0.56182625,44.05533333,10.00000000,3.56000000,2.00000000,1.00000000,0.63636364,303.61673750,4.77779984,0.11660000,0.35344483,19.11351870,2.85588011,0.14941676,501.20961320,0.62652786,0.63636095,0.16701859,4.97000000
J9ACR7,161.42857140,3516.16030400,292.58904590,5.80000000,5.49500000,0.53217156,0.65307217,1.53759154,17.05916667,55.39543745,49.17130000,2.59310000,16.75774364,-5.24233103,0.01589172,30.32796614,543.14581920,0.00860822,0.08237261,5553.89422900,0.91210170,-29.50106918,NA,NA,3.82519724,40.84820519,0.27133333,NA,NA,NA,NA,NA,NA,NA,31.00000000,18.00000000,-0.95105652,0.30901699,350.00000000,26.67000000,-10.67000000,13.00000000,7.91000000,ACR,Dieppe,32.00000000,339.00000000,198.00000000,2.50000000,90.04182111,0.53358055,58.59190000,25.00000000,3.44000000,1.84000000,3.08000000,0.67741936,267.19146540,4.54411969,0.12320000,0.44963829,18.96236165,2.93424348,0.15474040,370.19685540,0.69653333,NA,NA,4.52000000
J9ACR9,157.33333330,4426.15109300,288.15459100,10.93750000,5.45500000,0.51650348,0.57246154,2.39436620,30.09433333,52.35758670,51.23530000,2.32260000,11.21022096,-4.73536020,0.01758839,26.55944926,514.08414450,0.00793707,0.09863055,5133.82596300,0.98579192,-29.70921310,2.70881803,0.12411969,2.94630917,27.09942615,0.10933333,4.37333333,7.12028668,0.23666271,23.63045618,71.22215391,186.99781460,19.56085606,55.00000000,10.00000000,-0.97029573,0.24192190,350.00000000,26.67000000,-10.67000000,13.00000000,6.53000000,ACR,Dieppe,37.00000000,472.00000000,198.00000000,3.40000000,47.54888889,0.64607119,51.11783333,25.00000000,3.44000000,1.84000000,3.08000000,0.70588235,445.11150230,3.40800000,0.12140000,0.43128160,22.05945923,4.57040947,0.20718593,302.53152330,0.56223968,1.04331676,0.25848714,4.78000000
J9ACSA18,109.03225810,2180.16184800,317.13962110,14.80000000,5.29500000,0.53560008,0.78603839,1.53283924,27.11833333,50.02765657,50.09800000,2.21950000,15.42495751,-4.20669447,0.01952120,44.33860125,810.07138540,0.00903651,0.12551605,5955.83138000,0.93048936,-28.97531898,4.49028825,0.07989135,0.95033178,10.21649422,0.10566667,3.78000000,11.19534654,0.49403266,86.84490827,97.92344226,390.77723260,40.22456947,34.00000000,22.50000000,-0.46947156,0.88294759,350.00000000,26.67000000,-10.67000000,13.00000000,8.79000000,ACSA,Dieppe,38.00000000,338.00000000,198.00000000,2.30000000,70.98611491,0.62975334,45.37400000,35.00000000,4.76000000,2.88000000,3.37000000,0.72093023,268.95573530,4.27442084,0.09600000,0.52112142,22.57175039,3.24785335,0.14389019,337.59864160,1.73338561,1.30095198,0.09812588,4.46000000
J9AMSP10,137.91666670,3975.09680100,428.12446670,9.41176471,4.83500000,0.60286658,0.84514631,0.37477299,11.73800000,78.54830465,49.53910000,2.28940000,21.80056847,-3.83414637,0.01428307,34.73584095,659.24533410,0.00160057,0.13689987,3738.91999100,0.96658346,-28.65737923,1.00357353,0.04673808,2.36502682,22.50904675,0.04900000,4.70000000,35.33093474,1.36156352,157.93438960,338.29328910,5211.96811300,286.97196220,15.00000000,35.00000000,-0.95105652,0.30901699,350.00000000,26.67000000,-10.67000000,13.00000000,10.77000000,AMSP,Dieppe,26.00000000,331.00000000,198.00000000,2.50000000,NA,NA,NA,12.00000000,NA,NA,NA,0.75000000,47.37328711,6.05700000,0.17020000,0.46150590,21.63846423,2.27237652,0.10501561,253.98360510,10.61033457,0.16358626,0.04311306,9.66000000
J9AMSP9,129.30232560,4555.08301500,302.70484820,13.73076923,5.98500000,0.65313941,0.86921659,0.78598726,25.35333333,50.61793321,49.42720000,2.52620000,16.14889293,-4.08923369,0.00950268,57.88363723,1102.83083700,0.00781946,0.16123972,5399.39952800,0.97033835,-30.72075233,4.18000330,0.21090309,12.56637061,43.05788102,0.24733333,4.20000000,12.34852436,0.37453184,32.98898475,103.16440210,335.28646390,43.33134361,55.00000000,11.40000000,-1.00000000,0.00000000,350.00000000,26.67000000,-10.67000000,13.00000000,8.56000000,AMSP,Dieppe,51.00000000,556.00000000,198.00000000,3.70000000,NA,0.72716947,61.32233333,12.00000000,NA,NA,NA,0.65151515,132.32043120,10.20500000,0.11240000,0.45033748,19.56583010,3.06071755,0.15643178,358.61554100,13.14203616,0.53359009,0.15235421,6.75000000
J9BEPA13,159.72972970,5608.84410100,387.29109450,21.77777778,4.80000000,0.53749965,0.57468635,0.83217140,13.53244444,61.05491329,49.00590000,2.53930000,16.77848551,-4.94835289,0.02809252,57.40408467,1079.96367200,0.00683297,0.14793763,5609.31974400,0.95815652,-28.89219841,2.45079436,0.08559089,2.44361246,16.25733897,0.26200000,4.23000000,7.49894826,0.24426327,13.57416923,97.05132232,189.50362830,27.62077583,31.00000000,7.90000000,-0.86602540,0.50000000,350.00000000,26.67000000,-10.67000000,13.00000000,4.21000000,BEPA,Dieppe,37.00000000,591.00000000,198.00000000,4.50000000,NA,0.55596601,58.91567500,25.00000000,1.54000000,2.02000000,1.25000000,0.69811321,134.47883010,5.88100000,0.16340000,0.37365308,19.29898003,2.92075825,0.15134262,386.65650970,1.09106221,0.14196760,0.02285939,3.63000000
J9FAG12,230.00000000,1578.11923900,572.41093580,10.66666667,4.19500000,0.60677832,0.71195419,1.20021158,26.55555556,27.82426778,47.65643314,2.39540000,13.56848033,-3.98378458,0.01746981,64.30782926,1196.16104100,0.00983445,0.15108522,7647.53035000,0.94731827,-32.90227921,1.76445981,0.12116870,3.42263322,38.98593156,0.20700000,NA,NA,NA,NA,NA,NA,NA,38.00000000,18.00000000,-0.95105652,0.30901699,350.00000000,26.67000000,-10.67000000,13.00000000,3.06000000,FAG,Dieppe,27.00000000,230.00000000,198.00000000,1.70000000,NA,NA,NA,25.00000000,4.75000000,1.50000000,1.50000000,0.37037037,377.53768840,3.78100000,0.08300000,0.33523214,19.89497919,3.51228966,0.17654151,425.78050880,3.90555708,0.28591556,0.06969916,1.83000000
J9FAG13,193.68421050,4413.84315200,474.67544410,33.33333333,4.56000000,0.59454489,0.72622222,1.61581292,59.16230769,47.24941816,50.68777912,2.57190000,12.47396027,-4.58247986,0.02456549,29.70937159,567.79082320,0.00630281,0.08968823,9924.10910700,0.97334099,-29.59995872,4.10237710,0.27603800,1.61553248,20.47039147,0.30333333,4.52000000,8.75858069,0.24047212,34.12257058,93.57789724,162.74095400,24.65694683,45.00000000,13.20000000,-0.97814760,0.20791169,350.00000000,26.67000000,-10.67000000,13.00000000,9.65000000,FAG,Dieppe,30.00000000,368.00000000,198.00000000,2.40000000,76.64469027,0.64811133,65.89510000,25.00000000,4.75000000,1.50000000,1.50000000,0.57575758,322.97605790,3.59200000,0.10760000,0.43912099,19.70830091,4.06348730,0.20618151,330.82997780,0.71101239,1.66107097,0.39676427,5.94000000
J9FRA16,217.71428570,9645.28069000,199.20397900,38.50000000,6.15000000,0.45384384,0.75636364,1.14653260,198.15900000,30.94484732,45.96540000,2.67550000,18.95454983,-4.12155104,0.04368679,579.46868660,1181.57237800,0.13328665,0.18094116,31288.14042000,0.10384856,-31.58784210,0.74083546,0.04390492,6.41141358,43.98883532,0.23666667,4.19000000,9.56305063,0.30736912,12.02206996,78.89629192,184.76574510,28.90679495,55.00000000,11.40000000,-1.00000000,0.00000000,350.00000000,26.67000000,-10.67000000,13.00000000,7.43000000,FRA,Dieppe,23.00000000,381.00000000,198.00000000,2.30000000,40.97877614,0.51669675,60.80033333,30.00000000,2.46000000,2.38000000,2.59000000,0.72916667,365.65997150,7.20869170,0.09560000,0.32369087,17.18011587,2.42503253,0.14115345,3146.57544000,0.57831360,0.20328205,0.05805519,7.02000000
J9OSV17,143.33333330,1878.29947900,624.11499640,10.50000000,3.76000000,0.53149418,0.76745592,1.19791667,18.61676471,32.38700096,48.64160000,1.94530000,12.06376036,-6.83344332,0.02409778,82.51238275,1606.92016500,0.00250186,0.12446020,7261.09085400,0.99184837,-30.26289833,5.01951029,0.67045093,0.42217330,9.19058672,0.27566667,4.17000000,11.12087759,0.53134635,17.75513350,117.54129720,298.20263480,43.85938151,55.00000000,1.40000000,-1.00000000,0.00000000,350.00000000,26.67000000,-10.67000000,13.00000000,4.86000000,OSV,Dieppe,19.00000000,344.00000000,198.00000000,2.60000000,NA,NA,49.52746000,12.00000000,4.58000000,3.25000000,1.07000000,0.51063830,207.28780860,2.59200000,0.18100000,0.17893371,25.00467794,4.03204296,0.16125155,662.72913970,2.79950539,1.34595411,0.82117372,2.52000000
J9POG6,110.20408160,1651.99236600,101.96128810,16.44444444,8.44500000,0.43801887,0.39262071,1.14246931,25.38472222,73.91803907,52.11310000,3.51690000,18.72678309,-3.62940044,0.01969074,94.86542008,1778.22372500,0.01532615,0.13572656,10484.40729000,0.95465967,-29.37701721,3.58666444,0.09476139,0.60653798,21.72690450,0.13833333,4.30000000,11.23543257,0.46347265,35.18963533,90.88436115,562.56860590,48.71020856,55.00000000,22.50000000,-0.46947156,0.88294759,350.00000000,26.67000000,-10.67000000,13.00000000,11.53000000,POG,Dieppe,21.00000000,540.00000000,198.00000000,3.40000000,NA,NA,63.19770000,20.00000000,1.21000000,2.50000000,2.00000000,0.69503546,148.02516310,13.35090574,0.14180000,0.52128377,14.81790782,2.78281111,0.18780054,667.04640660,1.33858601,0.40265440,0.02576659,7.64000000
J9PRP4,116.84210530,634.26329950,120.48649840,13.40000000,8.07500000,0.47324022,0.53470588,0.95511437,6.43589041,50.61512920,48.73000000,2.71790000,24.52925275,-6.81950821,0.01941071,94.44774076,1798.05386800,0.00487447,0.17262917,4256.26914900,0.96957461,-27.89855812,2.71855462,0.17347915,0.82813322,6.54786914,0.05333333,4.67000000,15.97044453,0.69804742,82.33957247,186.50267290,1325.61619700,130.71742960,16.00000000,22.30000000,-0.91354546,-0.40673664,350.00000000,26.67000000,-10.67000000,13.00000000,15.78000000,PRP,Dieppe,22.00000000,222.00000000,198.00000000,1.50000000,NA,NA,48.73120000,12.00000000,NA,NA,NA,0.54285714,182.87009060,4.63400000,0.12480000,0.40556995,17.92928364,1.98660760,0.11080240,544.09566310,3.49487599,0.43460812,0.07482324,9.05000000
J9PRP5,96.33333333,994.05019600,331.04932710,27.50000000,4.91000000,0.48074402,0.57335013,1.23002634,11.41414286,38.69885731,49.48190000,3.44090000,22.49585465,-4.51161469,0.02314351,55.37436209,1052.31563300,0.00587856,0.11288931,5487.23556400,0.96784853,-28.39112366,2.98567109,0.19354565,4.06204498,14.50654801,0.17566667,4.10000000,12.08990005,0.51250782,171.32837140,97.65062818,505.75247720,38.05612822,32.00000000,28.00000000,-0.88294759,0.46947156,350.00000000,26.67000000,-10.67000000,13.00000000,12.76000000,PRP,Dieppe,31.00000000,289.00000000,198.00000000,2.60000000,194.35736430,0.75991501,56.99460000,12.00000000,NA,NA,NA,0.69767442,293.25724320,3.41700000,0.13420000,0.28836704,14.38051091,2.19960081,0.15295707,482.21074010,1.18138071,0.58507863,0.10232580,7.04000000
J9PRP6,113.60000000,3940.67272300,217.60606820,19.22222222,5.90000000,0.45628188,0.58290271,1.01265823,10.62724138,59.58986340,49.56550000,3.15370000,24.97578579,-5.29599035,0.02116635,30.67862373,570.92404810,0.00809211,0.09870045,4701.04519400,0.94779099,-26.91909874,10.10133604,0.62149782,1.32875128,13.48743531,0.15433333,4.28000000,9.02471659,0.46873909,136.04777480,103.99685730,923.53669890,57.92079409,13.00000000,24.70000000,-0.97029573,0.24192190,350.00000000,26.67000000,-10.67000000,13.00000000,14.71000000,PRP,Dieppe,16.00000000,568.00000000,198.00000000,3.90000000,NA,0.52955368,52.10125000,12.00000000,NA,NA,NA,0.83333333,165.37371910,6.63600000,0.14760000,0.40372536,15.71661858,1.98454217,0.12627030,310.82557190,0.67499144,1.52276334,0.25276832,13.05000000
J9PRV10,152.00000000,1955.54522100,355.85012750,6.95454546,4.97500000,0.53053189,0.71557312,0.37092333,9.50548387,46.42481420,43.56880000,2.86320000,14.78280276,-5.58977953,0.02499874,34.61868936,653.99823450,0.00404861,0.10759389,4678.09402500,0.96213511,-29.30393494,1.25515541,0.02570384,6.13498723,6.85504347,0.09933333,4.43000000,7.53321725,0.36462094,98.92963409,112.54283150,921.93037310,64.63240914,35.00000000,10.00000000,-0.76604444,0.64278761,350.00000000,26.67000000,-10.67000000,13.00000000,9.53000000,PRV,Dieppe,25.00000000,228.00000000,198.00000000,1.70000000,NA,0.51022395,56.28175000,9.00000000,2.59000000,2.88000000,1.11000000,0.62500000,80.33049826,7.63769693,0.13320000,0.34853464,15.21682034,2.94726249,0.19368452,321.75253670,1.78037598,0.39351511,0.17867014,7.38000000
J9PRV8b,155.62500000,2292.45771100,259.93616620,7.87500000,5.89500000,0.54411729,0.69879779,0.60327333,8.70166667,71.05918406,49.07660000,3.33770000,19.40119266,-5.91351194,0.03086108,22.89202775,405.61604180,0.00365451,0.07972133,4880.96126500,0.90240391,-27.51932449,1.55998218,0.03276432,3.67284088,13.57939179,0.13200000,4.91000000,21.15800285,0.97000000,141.51625210,226.09227650,2536.20890500,240.89926580,10.00000000,35.00000000,-0.97814760,0.20791169,350.00000000,26.67000000,-10.67000000,13.00000000,11.54000000,PRV,Dieppe,16.00000000,249.00000000,198.00000000,1.70000000,NA,NA,59.24633333,9.00000000,2.59000000,2.88000000,1.11000000,0.64000000,86.11880413,6.02214586,0.17020000,0.41750402,14.70371813,2.52956614,0.17203582,287.20845140,6.22229956,0.31881668,0.14846109,10.63000000
