SampleID,Height.DBH.Ratio,Estem,Etwig,Branching.Distance,Twig.Diameter,Twig.Wood.Density,Stem.Wood.Density,Leaf.Mass.Fraction,Leaf.Area,LMA,LCC,LNC,LPC,d15N,t.b2,Ks,Ktwig,Huber.Value,X.Lum,VD,X.Sapwood,d13C,Biomass5,pcent.max.Bio5,Symmetric.Competition,Asymmetric.Competition,Soil.Humidity,SoilpH,Organic C,N,P,K,Ca,Mg,Soil.Depth,Slope,North.Aspect,East.Aspect,Elevation,Summer.Max,Fall.Min,Mean.Temp,X.Canopy Opening,Species,Site,Tree.Age,Tree.Height,julian.date.2011,Branch.Height,SRL,Root.Wood.Density,Twig.branching.angle,Hmax,Shade.Tolerance,Drought.Tolerance,WaterLogging Tolerance,DBH.DGH,Leaf Area.Ratio,Branch.Dry.Mass,Leaf.Thickness,Leaf.Density,C.N,C.P,N.P,Kl,Kleaf,Biomass1,pcent.max.Bio1,Total.Transmitted.Light 
J7QUR15,158.6885246,4930.723328,356.8936357,23.66666667,5.075,0.553693082,0.723333333,1.248709806,82.00583333,42.76118569,47.855,3.0242,14.11047525,1.086647809,0.022901618,254.8120511,694.5501322,0.076917558,0.129001728,24874.72704,0.138820545,-31.49416267,4.162240736,0.15244163,1.029203376,18.45337224,0.375,4.85,17.78932683,0.661107615,16.64871362,171.898143,1982.403606,123.8470765,25,25.7,-0.275637356,-0.961261696,146,26.5,-10.75,13.47,5.3,QUR,La Guérite,32,484,176,3.6,60.19288079,0.697224251,NA,25,2.75,2.88,1.12,0.64893617,286.9933883,4.669619771,0.12,0.356343214,15.82401958,3.391452034,0.214323043,1936.216148,0.451150968,0.502521111,0.082860688,2.62
J7RHT6,107.0454545,1962.374396,48.25818901,40.5,10.795,0.338746264,0.55239202,2.748725647,250.0686364,61.95389993,51.1685,3.5611,15.5360735,6.12761158,0.015877455,274.1398381,1766.619757,4.545519472,0.134072279,34333.03546,0.328201862,-28.51788696,21.48213595,0.678076927,0.116818474,10.47046016,0.121,NA,NA,NA,NA,NA,NA,NA,NA,7,-0.866025404,0.5,146,26.5,-10.75,13.47,11.71,RHT,La Guérite,10,471,176,3.3,66.55822368,0.566435928,NA,6,1.56,4,1,0.704,445.8161471,12.70588792,0.14,0.442527857,14.36873438,3.293528446,0.22921493,2039.692937,0.006209656,6.372282446,0.657136956,7.61
J7RHT7,80.71428571,848.2614483,43.99003573,36.66666667,11.675,0.361182163,0.551511835,2.337723484,208.285,65.58561586,49.9401,3.4616,14.46971818,-1.845689878,0.010508146,566.6481707,4988.926963,2.278927364,0.160740097,34178.78814,0.448398101,-26.24824341,13.27877034,0.446900814,0.796658208,20.3392914,0.052333333,NA,NA,NA,NA,NA,NA,NA,NA,13.7,0.406736643,-0.913545458,146,26.5,-10.75,13.47,12.78,RHT,La Guérite,17,339,176,2.6,NA,NA,NA,6,1.56,4,1,0.724137931,349.8552316,14.30365919,0.1604,0.408887879,14.42688352,3.451352638,0.239230644,3514.647267,0.029869678,1.619550114,0.178076678,8.04
J7SOA12,125.3846154,4011.288972,390.0292991,18.25,4.655,0.509090279,0.682420122,1.39562443,35.84,56.78013393,47.0262,2.8449,16.87502403,4.533910885,0.042016741,25.40753209,462.109195,0.007165471,0.131674467,3595.560493,0.926301223,-30.8324128,15.37670844,0.985858383,0.279186854,6.611273696,0.347,6.39,6.601307405,0.164580928,5.754096492,186.3911524,2375.019608,73.32667232,19,10.5,-0.999390827,0.034899497,146,26.5,-10.75,13.47,7.02,SOA,La Guérite,14,489,176,3.8,NA,NA,NA,10,2.59,1.77,1.27,0.758754864,239.5989061,3.291,0.1368,0.415059459,16.53000105,2.786733809,0.168586427,193.2162569,0.487576141,1.767541708,0.685362385,2.715
J7SOA3,153.1914894,7470.907461,306.5604808,28.33333333,5.325,0.523616826,0.579331924,1.29479624,55.04375,54.63835585,48.7973,3.7215,17.7132959,0.476532195,0.04688018,29.05380491,443.7649343,0.012080838,0.154549019,3600.437318,0.77789338,-30.92522758,15.16456847,1,3.333695412,40.9350226,0.305333333,NA,NA,NA,NA,NA,NA,NA,NA,11,-0.882947593,0.469471563,146,26.5,-10.75,13.47,5.88,SOA,La Guérite,16,720,176,4.8,NA,NA,NA,10,2.59,1.77,1.27,0.758064516,235.5031758,4.180580567,0.134,0.407748924,13.11226656,2.754840221,0.210096417,187.9908722,0.268850787,2.507440382,1,3.76
J7SOA4,233.5,8586.972527,421.0940859,100,4.315,0.472279335,0.650066225,1.63493841,52.044,36.85343171,46.9464,3.3846,22.06825205,2.425741477,0.040866983,53.11340289,916.9772794,0.006682787,0.179467764,4756.624993,0.879274661,-32.57228836,3.634939135,0.216198381,0.819917081,25.89825021,0.355,4.64,16.64178735,0.446406444,15.77295927,140.2926027,697.2865092,123.7434105,55,6.6,-0.882947593,0.469471563,146,26.5,-10.75,13.47,7.45,SOA,La Guérite,16,467,176,3.5,35.34619289,0.582750583,NA,10,2.59,1.77,1.27,0.625,401.5509518,1.786,0.13,0.283487936,13.87059032,2.127327524,0.153369646,294.9092737,1.095211349,0.636540275,0.228971074,4.51
J7TIA10,151.2820513,1301.013799,136.048748,11.83333333,6.46,0.341993449,0.278170837,1.261565465,101.5125,25.94097607,43.7538,3.9579,21.35698182,0.543180339,0.036481546,77.42554508,1272.28175,0.023821633,0.174376482,6540.531623,0.83689146,-31.6100544,2.725964854,0.305128659,2.910391069,17.46937211,0.077333333,4.44,16.42804286,0.666553825,16.56450804,190.3880696,1582.5664,110.3533053,27,25.7,-0.275637356,-0.961261696,146,26.5,-10.75,13.47,4.74,TIA,La Guérite,11,295,176,2,NA,NA,NA,35,3.98,2.88,1.26,0.722222222,474.0633084,5.019160855,0.1512,0.171567302,10.25158951,1.976109922,0.19276132,441.9885277,0.634862139,0.290596928,0.137387367,2.01
J8ACP3,146.9565217,2151.573099,288.055223,8.625,5.045,0.441627691,0.5139375,1.866847826,97.33210526,33.43409163,47.7417,2.6309,15.10301783,-4.539147778,0.014167614,52.34483001,739.2351391,0.020037641,0.10331998,9082.820518,0.719248424,-30.12511765,4.955099844,0.424952978,0.813529613,6.527888922,0.146,5.87,29.85930725,1.610144928,37.45738447,226.3806648,10563.03744,551.9209354,20,29,-0.913545458,-0.406736643,210,26,-10.67,13.41,3.54,ACP,Metallica,23,338,207,2.4,NA,NA,42.7554,10,3.56,2,1,0.657142857,558.3665459,3.312,0.1198,0.279082568,18.1465278,3.161070228,0.174196974,498.8994462,0.261232491,1.758876434,0.420471107,2.69
J8ACP4,149.75,5661.673519,262.3503825,12.8,5.24,0.433912815,0.53633885,1.61924953,104.7991667,43.82986506,47.9168,2.3491,17.5602204,-5.189959545,0.02229696,22.51200735,349.9307128,0.012452194,0.068980974,5542.25915,0.791658628,-28.27797188,10.05700243,0.847428767,1.619335069,11.08449811,0.108,4.01,14.11152319,0.39232337,37.59306312,146.6652746,857.4538418,112.8255261,16,18.7,-0.913545458,-0.406736643,210,26,-10.67,13.41,2.76,ACP,Metallica,31,599,207,4.5,92.01432462,0.655810511,56.4225,10,3.56,2,1,0.769230769,368.224657,3.719006792,0.101,0.43395906,20.39793964,2.728712904,0.133773947,333.9918674,0.196865275,1.286434345,0.302158374,1.34
J8ACSA16,115.7894737,3778.67509,359.9306939,18.8,5.08,0.559505692,0.801940035,1.116063536,62.87625,40.55585376,46.5362,2.0951,18.44547178,-6.504722137,0.020628825,34.90130527,561.9996739,0.011483115,0.089751354,6607.066136,0.820095642,-31.56012787,1.217567186,0.022629884,1.973181586,27.93141002,0.114,3.9,12.79230454,0.543413174,42.08760838,124.3605422,532.7386423,71.99994266,28,25.5,-0.913545458,-0.406736643,210,26,-10.67,13.41,4.44,ACSA,Metallica,53,440,207,3.5,NA,0.638547639,54.625,35,4.76,2.88,3.37,0.775510204,267.613371,4.961187085,0.0946,0.428708814,22.21192306,2.522906465,0.113583433,389.5549249,0.802229756,0.204378376,0.016103531,2.02
J8ACSP4,81.76470588,1107.199767,417.2607401,12,4.4,0.48659885,0.475330739,0.576044386,37.0525,20.96124868,45.364,2.4251,19.73679728,-3.337914391,0.033303745,33.33844281,456.731319,0.007149964,0.086590748,6078.410193,0.697727101,-29.3611425,1.427672246,0.018154068,1.174534508,27.21941497,0.120666667,4.35,19.08686067,0.816254417,153.3625306,154.3633093,2517.356631,158.6426869,25,21.8,-0.913545458,-0.406736643,210,26,-10.67,13.41,7.62,ACSP,Metallica,14,278,207,2.4,NA,NA,44.641,5,3.31,2,2,0.971428571,224.6736292,3.064,0.1178,0.177939293,18.70603274,2.298447886,0.122872012,385.3037006,0.721910789,0.079743478,0.00710131,4.18
J8AMSP7,206.8,5723.546944,665.9813749,12.375,3.825,0.58692575,0.779653877,1.066077603,18.74176471,40.11173535,46.1983,2.1405,15.45375298,-4.313346882,0.016057653,49.39218286,895.9445163,0.005061375,0.159848939,5371.176399,0.923832009,-30.39006294,0.821126515,0.037230054,0.747553279,53.33162867,0.073,NA,NA,NA,NA,NA,NA,NA,NA,30,-0.913545458,-0.406736643,210,26,-10.67,13.41,4.065,AMSP,Metallica,44,517,207,3.8,NA,NA,55.818075,12,NA,NA,NA,0.5,248.9512101,2.603,0.1244,0.322441602,21.58294791,2.989455058,0.138510044,308.3280019,1.984808924,0.114623168,0.029410092,4.005
J8AMSP8,127.1428571,2175.135866,445.73713,12,4.56,0.558298806,0.774396407,0.756081081,15.65272727,52.6774306,49.5186,2.4261,16.46846533,-4.486670513,0.015670779,55.01214573,1017.819782,0.006378197,0.189091374,5573.753931,0.942285293,-29.78016533,0.729845577,0.031477346,1.604881681,19.72856518,0.089666667,4.24,32.62343601,0.99144324,96.55128383,334.1533415,3773.802777,294.5878532,9,24.8,-0.913545458,-0.406736643,210,26,-10.67,13.41,8.52,AMSP,Metallica,27,267,207,2.2,NA,0.68508799,49.9610875,12,NA,NA,NA,0.7,143.6385135,5.92,0.1412,0.373069622,20.41078274,3.006873987,0.147317917,285.3221924,1.064904209,0.175361738,0.042799861,6.94
J8CAC14,164.8780488,12899.53065,136.2101126,57,7.42,0.451726287,0.739580603,0.486382313,124.1833333,43.39014897,45.8634,2.3535,12.68218295,-4.889870567,0.035119219,262.1199744,264.8873745,0.121581139,0.134676165,24447.84897,0.051467284,-30.60012756,1.616466445,0.101353545,1.118011017,28.94617581,0.075333333,4.86,12.92412752,0.480738103,64.68672581,144.1615092,1976.912621,168.356809,27,29.7,-0.913545458,-0.406736643,210,26,-10.67,13.41,4.79,CAC,Metallica,48,676,207,5.5,NA,NA,35.272,25,2.07,4,2.5,0.845360825,110.2362238,9.903731848,0.1202,0.360982937,19.48731676,3.6163648,0.185575307,1843.112547,0.315894849,0.272130057,0.074976644,2.92
J8CAC15,138.3333333,4587.859446,115.1041866,56,8.675,0.521781033,0.736424558,1.306930624,378.5575,51.25707455,46.5314,2.4411,10.5809721,16.19179199,0.036081533,122.7535085,1085.643539,0.0322013,0.09784763,16686.64227,0.450425996,-29.86837639,5.615820903,0.406722712,1.351104244,13.72904485,0.121,3.906666667,10.99562142,0.417968698,50.54382133,97.25582936,571.4643045,76.71903451,55,17.9,-0.913545458,-0.406736643,210,26,-10.67,13.41,3.85,CAC,Metallica,51,664,207,5.2,NA,0.576470588,65.5485,25,2.07,4,2.5,0.607594937,255.8112064,13.24324312,0.1182,0.433646993,19.06165253,4.39764887,0.230706591,1215.772368,0.426434743,0.697220333,0.221887303,2.22
J8FAG11,115.0537634,6540.013113,617.0799982,18.16666667,4.15,0.640170805,0.77210728,0.590865385,46.05529412,27.75436176,47.8566,2.3743,12.06562126,-4.836797256,0.01525784,44.830055,834.3781824,0.007008403,0.144781792,5363.196303,0.947902738,-31.98615517,2.218141717,0.160706628,5.828382804,35.03695499,0.136666667,3.89,17.21369787,0.523410735,46.82946792,151.7629816,1004.834401,127.6568353,55,15.4,-0.913545458,-0.406736643,210,26,-10.67,13.41,3.24,FAG,Metallica,44,535,207,4.6,NA,0.599352751,68.763775,25,4.75,1.5,1.5,0.948979592,209.7163462,4.16,0.0756,0.367121187,20.15608811,3.966360205,0.196782242,309.5512396,0.712766611,0.352453905,0.090647934,1.74
J8OSV16,108.6363636,3487.563223,550.7335448,9.266666667,4.19,0.582408597,0.727330823,1.393393393,29.98761905,42.66840283,46.0789,2.4224,12.10064587,-3.910404129,0.028730332,34.3148199,658.5643062,0.006055371,0.06963652,7139.221495,0.977432048,-30.36211143,6.496120101,0.95079953,0.358073631,13.48494248,0.128,3.91,30.77375253,1.282157676,104.5226582,245.5585104,2427.634393,230.3757308,44,22.7,-0.529919264,0.848048096,245,26,-10.67,13.41,5.2,OSV,Metallica,28,478,207,3,NA,NA,66.6575,12,4.58,3.25,1.07,0.8,317.993448,3.663,0.0916,0.465812258,19.02200297,3.807970292,0.200187661,484.8736095,1.048177326,0.780455653,0.521773825,3.59
J8POG4,135.5555556,826.2192711,319.1717247,13.5,5.08,0.496146619,0.50972067,0.989880675,23.41222222,74.65236581,48.2765,1.7645,13.73069409,-4.640296001,0.021463363,98.09409017,1766.190653,0.005696518,0.183575284,6277.424757,0.916990526,-29.68064178,4.167925252,0.12473198,3.450930318,1.764308219,0.046333333,4.66,8.28533916,0.255869565,42.95422199,73.67389603,548.0072464,52.58203061,49,28.4,-0.978147601,-0.207911691,245,26,-10.67,13.41,34.48,POG,Metallica,12,244,207,1.5,96.69178404,0.505979761,65.249,20,1.21,2.5,2,0.52173913,133.5754336,4.618738515,0.1314,0.568130638,27.35987532,3.515954816,0.128507706,540.8916456,5.04194592,0.699908162,0.050732089,19.68
J8POG5,100,1208.655603,126.7094327,9.066666667,8.095,0.500150669,0.436826531,1.25031111,19.35,87.53021589,51.4427,2.0017,16.41154998,-3.691602726,0.020871131,137.3615483,2414.719507,0.013143257,0.203780132,8744.632061,0.895306264,-27.4717852,21.40742809,0.645822552,1.619335069,2.913881095,0.023333333,4.49,12.72835852,0.347737819,123.857533,85.12464371,887.1123408,72.79870673,55,16,-0.866025404,0.5,245,26,-10.67,13.41,30.99,POG,Metallica,12,485,207,3.4,NA,0.675502742,50.13165,20,1.21,2.5,2,0.655405405,141.8371758,11.97781886,0.1486,0.589032408,25.69950542,3.134542445,0.121968979,673.2496817,1.479985096,3.726574877,0.272296684,17.64
J8POT9,136.4864865,4512.945817,161.1170098,10.39285714,7.235,0.508015151,0.534292683,0.955712393,7.1044,112.74703,49.2153,1.7528,16.3078055,-4.455657883,0.032259373,81.33693219,1505.071393,0.011956591,0.186749153,6839.965504,0.942408996,-27.40845619,4.16022835,0.160708553,3.141592654,1.717717665,0.061,4.49,8.241169199,0.333429561,36.0303256,65.05745497,347.3131213,34.63181448,55,28.4,-0.978147601,-0.207911691,245,26,-10.67,13.41,32.82,POT,Metallica,13,505,207,3.3,183.2444444,NA,58.0185,25,1.21,1.77,1.77,0.822222222,86.97222299,13.35966772,0.1784,0.631990079,28.07810361,3.017898393,0.107482273,433.7556442,1.112574836,0.794296128,0.101761817,21.55
J8PRP2,143.2432432,4970.222736,276.2963255,11.9,5.765,0.553136011,0.531902609,1.075470762,9.935233645,56.88242543,46.8851,2.6806,25.85181099,-4.546544094,0.026744414,34.78459014,623.8280112,0.012626716,0.12364765,3564.189703,0.913372835,-26.727677,12.37296298,0.922854455,0.958710856,7.699808313,0.155666667,4.22,18.68746785,1.025978091,115.9833476,191.830437,1970.324362,156.1292271,19,23.2,-0.587785252,0.809016994,245,26,-10.67,13.41,7.74,PRP,Metallica,35,530,207,3.2,NA,0.559926245,46.415,12,NA,NA,NA,0.804347826,188.841091,7.913743732,0.1326,0.428977567,17.49052451,1.813609886,0.103690995,279.6137386,0.387269331,0.887027704,0.178495027,4.87
J8PRP3,100.7692308,1089.814549,260.0127347,11.08695652,5.805,0.527785274,0.536567376,1.731306528,8.817862069,68.70067809,47.6108,1.9826,34.33008154,-6.287286301,0.029811023,42.16448497,767.9157159,0.014807586,0.129440001,5175.862358,0.927549009,-26.53940071,12.02482268,0.855782725,1.20653112,1.672231486,0.027333333,4.76,12.72446606,0.632404181,141.454891,134.3343559,1547.709723,135.4144151,43,16.6,-0.99756405,-0.069756474,245,26,-10.67,13.41,10.67,PRP,Metallica,13,393,207,2.9,99.14009009,0.675818374,55.3588,12,NA,NA,NA,0.619047619,254.2606173,8.590044432,0.0998,0.688383548,24.01432462,1.386853682,0.057751101,326.3731598,0.486413646,1.66124435,0.318968494,3.35
J8PRV7,123.2,2426.870511,187.2616005,6.076923077,6.775,0.517756466,0.640416667,0.495110463,7.135131579,52.16958342,46.8473,2.9843,14.82627271,-2.491357965,0.019589486,48.47307202,899.1533593,0.007402275,0.163796256,5018.998532,0.944720494,-29.10956512,0.73498856,0.014689099,1.580566017,15.76691118,0.116333333,4.03,32.4748977,2.108792432,117.3897595,205.9220648,4209.312973,245.1356454,9,13.2,-0.913545458,-0.406736643,210,26,-10.67,13.41,5.86,PRV,Metallica,15,308,207,1.9,103.7080149,NA,61.568,9,2.59,2.88,1.11,0.78125,93.74555434,10.63197084,0.128,0.40757487,15.69791911,3.159748976,0.201284575,307.0871791,1.203605677,0.141809922,0.062836389,3.75
J8PRV8a,85.31914894,1257.962709,351.5191508,5.956521739,4.965,0.521970185,0.639868505,0.595613855,6.773384615,52.64951053,44.6938,2.6387,14.40680427,-2.569616098,0.030859168,39.17021898,718.295315,0.004625779,0.137875117,4882.669235,0.93393606,-27.61371292,7.80603072,0.157276919,0.510987622,29.55572921,0.142,4.9,40.3237718,1.740890688,101.8102113,327.3819697,8867.519998,411.3918792,17,18.7,-0.913545458,-0.406736643,210,26,-10.67,13.41,11.17,PRV,Metallica,23,401,207,2.5,100.1824386,0.718357652,53.567,9,2.59,2.88,1.11,0.712121212,113.8061078,4.879,0.1406,0.374463091,16.93781029,3.10227023,0.183156511,285.3038233,1.067943854,1.163880753,0.519916091,11.38
J8QUR16,135.4166667,1146.988829,166.3911465,29.66666667,7.58,0.575873145,0.761031614,1.798469551,60.52416667,90.50103953,48.5066,2.5413,13.91289113,-3.72516448,0.043763508,100.9919809,1422.195377,0.023712089,0.074760158,9938.137835,0.717203634,-28.19237556,12.22781649,0.465782353,0.3463441,3.055460172,0.026,4.5,11.24295366,0.458464174,93.65770734,81.84425197,986.1956823,49.14112234,25,28.4,-0.978147601,-0.207911691,245,26,-10.67,13.41,25.72,QUR,Metallica,13,325,207,2.5,NA,NA,45.8795,25,2.75,2.88,1.12,0.436363636,174.1676607,12.66354495,0.1684,0.537417099,19.37898513,2.407314173,0.124222923,1196.060607,1.293390946,1.868571597,0.320451048,21.14
J8RHT8,114.4262295,1356.813628,68.81771109,69,8.785,0.319920416,0.403998585,2.25352109,219.0972727,66.50429241,47.2648,4.0096,23.3776579,-0.030349623,0.025131638,370.6282161,2225.507401,3.850628677,0.149747774,25440.07826,0.305816331,-27.70361557,9.419619073,0.280803352,0.795064511,10.2579153,0.153,NA,NA,NA,NA,NA,NA,NA,NA,13.2,-0.913545458,-0.406736643,210,26,-10.67,13.41,7.42,RHT,Metallica,10,349,207,2.9,175.6813953,0.295454545,23.644,6,1.56,4,1,0.743902439,336.8485262,9.90982516,0.1448,0.459283787,11.31275711,2.140928754,0.189249069,2472.074529,0.013331463,1.228824345,0.119679047,9.2
J8RHT9,104.7826087,1688.135836,58.1693566,42.5,9.93,0.345502312,0.422371065,2.32050375,278.126,61.73460949,50.4716,3.9272,19.72587147,-1.915887852,0.017083896,513.1940335,3814.647541,2.751808203,0.16729743,36352.58926,0.378567152,-27.8631102,5.044352633,0.162399014,1.044008853,14.90492503,0.135666667,NA,NA,NA,NA,NA,NA,NA,NA,22.5,-0.913545458,-0.406736643,210,26,-10.67,13.41,5.26,RHT,Metallica,14,482,207,4.3,NA,0.395091795,41.27615,6,1.56,4,1,0.754098361,375.7281975,11.99524026,0.1898,0.325261378,12.85180281,2.558649947,0.199088796,3069.137504,0.020147136,0.807387152,0.084921792,4.92
J8SOA5,118.5714286,1996.837914,73.42470939,29.66666667,10.08,0.449388031,0.724761905,1.378604455,80.9925,121.4464302,51.7926,2.5331,22.7124279,-3.405171318,0.050096176,39.35518087,444.7695625,0.022320379,0.154592509,4047.473982,0.575576768,-25.82250916,4.044388993,0.228892083,0.215073641,0.735045319,0.044333333,3.61,27.23039474,1.081552121,38.31474757,110.6925072,938.6855363,68.57940226,37,0,0,0,245,26,-10.67,13.41,43.89,SOA,Metallica,16,332,207,2.5,61.989067,0.653529109,38.118,10,2.59,1.77,1.27,0.666666667,123.0566604,15.8979611,0.1752,0.693187387,20.44633058,2.28036387,0.111529248,249.3323634,0.532368199,0.313190477,0.107197792,24.03
J8SOA6,114.6666667,1232.12555,68.28499549,67,10.525,0.45564614,0.700114482,1.40825523,124.5983333,96.49674287,42.4915,2.0094,26.38676925,-4.930726929,0.027291869,34.27581665,467.5663812,0.02403185,0.145953412,3225.000247,0.694745234,-26.87278496,6.088093974,0.349353736,0.924429576,1.044008853,0.059,3.8,32.46959517,1.229159276,99.28063065,200.2893874,1849.695744,205.728618,34,0,0,0,245,26,-10.67,13.41,30.57,SOA,Metallica,13,258,207,1.5,82.50521008,0.735903614,54.377,10,2.59,1.77,1.27,0.625,149.3943924,14.91562009,0.1676,0.575756222,21.1463621,1.610333558,0.076151801,232.4462671,0.212560588,1.252451478,0.434654715,14.66
J8TIA12,71.27659574,402.1370977,134.0226768,11.55555556,6.72,0.364565053,0.372413793,1.122441405,54.848,33.40140023,44.2884,3.0046,18.86659737,-2.93014576,0.032023667,39.42184095,721.3434268,0.017719482,0.147021003,2986.7528,0.931912822,-30.38184227,8.380694382,1,0.864109646,17.53280262,0.16,5,22.18461262,0.873248833,61.05235171,227.374251,4743.484911,294.086216,55,18,-0.913545458,-0.406736643,210,26,-10.67,13.41,5.83,TIA,Metallica,14,335,207,2.6,NA,NA,70.08892,35,3.98,2.88,1.26,0.691176471,319.6074142,6.623062877,0.1196,0.279275922,14.74019836,2.347450318,0.159255002,273.5222034,1.717239196,1.829184861,0.92187201,3.8
J8ULA9,117,1368.394458,494.4351857,14.5,4.055,0.489721631,0.772779043,1.384487764,37.61181818,42.82986489,48.5928,3.7469,19.99077015,-4.039703293,0.040912837,287.8361367,918.5535649,0.028992089,0.22439893,17267.60124,0.162528407,-28.40703903,3.943047898,0.186356634,1.677684834,4.471788131,0.135333333,4.66,24.0106528,1.288592896,70.60138952,137.4586509,4686.60415,248.4450931,9,26,-0.906307787,0.422618262,245,26,-10.67,13.41,4.67,ULA,Metallica,21,234,207,1.5,NA,0.518473652,66.61778,35,3.14,2.92,2.46,0.64516129,316.9348818,2.411,0.1052,0.407127993,12.96880088,2.430761778,0.187431498,1274.275506,1.833648306,0.408676664,0.103440739,4.18
J9ACP5,147.1428571,2032.617376,222.8484502,10.5,6.01,0.484860453,0.564906133,1.318807864,80.01375,41.21166674,49.28611932,2.5786,17.25776905,-6.213365936,0.02356057,52.86112052,650.1743401,0.019120314,0.10393364,8643.577781,0.626417051,-29.90362961,4.587355493,0.431927972,4.222522839,24.37940013,0.333,4.73,14.41436264,0.410950081,29.70638637,90.4490431,149.4137444,27.34162957,42,11.4,-1,1.23E-16,350,26.67,-10.67,13,8.29,ACP,Dieppe,16,309,198,2.7,84.37403315,0.561826252,44.05533333,10,3.56,2,1,0.636363636,303.6167375,4.77779984,0.1166,0.353444826,19.1135187,2.855880107,0.149416764,501.2096132,0.626527861,0.636360945,0.16701859,4.97
J9ACR7,161.4285714,3516.160304,292.5890459,5.8,5.495,0.532171555,0.653072165,1.537591541,17.05916667,55.39543745,49.1713,2.5931,16.75774364,-5.242331028,0.015891718,30.32796614,543.1458192,0.008608221,0.082372613,5553.894229,0.912101698,-29.50106918,NA,NA,3.825197238,40.84820519,0.271333333,NA,NA,NA,NA,NA,NA,NA,31,18,-0.951056516,0.309016994,350,26.67,-10.67,13,7.91,ACR,Dieppe,32,339,198,2.5,90.04182111,0.533580552,58.5919,25,3.44,1.84,3.08,0.677419355,267.1914654,4.544119693,0.1232,0.449638291,18.96236165,2.934243479,0.154740403,370.1968554,0.696533326,NA,NA,4.52
J9ACR9,157.3333333,4426.151093,288.154591,10.9375,5.455,0.516503483,0.572461538,2.394366197,30.09433333,52.3575867,51.2353,2.3226,11.21022096,-4.735360203,0.017588392,26.55944926,514.0841445,0.007937066,0.098630546,5133.825963,0.98579192,-29.7092131,2.708818034,0.124119686,2.946309166,27.09942615,0.109333333,4.373333333,7.120286679,0.236662708,23.63045618,71.22215391,186.9978146,19.56085606,55,10,-0.970295726,0.241921896,350,26.67,-10.67,13,6.53,ACR,Dieppe,37,472,198,3.4,47.54888889,0.646071189,51.11783333,25,3.44,1.84,3.08,0.705882353,445.1115023,3.408,0.1214,0.431281604,22.05945923,4.570409467,0.207185925,302.5315233,0.56223968,1.043316763,0.258487137,4.78
